Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Predicted_Churn,Actual_Churn
46,59.9,2816.65,4011,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0.12491474315803608,0,1
48,105.25,4997.5,4275,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0.12460149424594605,0,0
14,51.45,727.85,4298,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.12378467933584802,0,0
52,91.25,4738.3,4770,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0.1227475299705689,0,0
7,76.45,503.6,4419,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12137618621179104,0,1
11,20.55,184.95,3971,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.12133132840047592,0,0
59,88.75,5348.65,6492,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0.11951363649808047,0,0
59,95.8,5655.45,5470,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0.119274804705147,0,0
56,103.2,5744.35,4534,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.11829430013490123,0,0
1,45.95,45.95,4563,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.11823341073593381,0,1
22,100.05,2090.25,3274,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.11800831555167174,0,0
62,105.5,6487.2,4271,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.11782391092649466,0,0
7,29.8,201.95,4236,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.11519846629591957,0,0
17,21.1,385.55,2842,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.11476305723281387,0,0
46,105.2,4822.85,3322,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0.1146204791001283,0,1
67,100.9,6733.15,4078,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0.11444640965925805,0,0
23,20.3,470.6,3630,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.11398050955074429,0,0
71,111.25,7984.15,4361,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.1135431454676997,0,0
20,49.6,939.8,3235,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.11350233081534346,0,0
21,44.95,926.25,3752,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.11308644448550911,0,0
61,94.1,5638.3,6295,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,0.1129704431348442,0,1
6,48.8,297.35,4538,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.11245831604417772,0,0
2,19.3,28.3,2279,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.11155283728924657,0,1
68,113.15,7856.0,4610,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.11142616341602668,0,1
22,67.5,1544.05,3378,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.11078257375335808,0,1
6,80.25,493.4,2706,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0.11066224553093294,0,0
31,65.25,1994.3,4403,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.11036124933196026,0,1
71,116.25,8564.75,6124,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.11014738093852389,0,0
4,19.7,117.8,5018,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.11012874579187777,0,0
64,105.4,6794.75,4512,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0.10929358933693335,0,0
49,56.3,2780.6,5913,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0.10884373358553856,0,0
33,74.75,2453.3,5344,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0.10880632410094015,0,0
35,85.95,3110.1,3833,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.10847090259197767,0,1
19,65.35,1231.85,2051,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0.10843906029681351,0,0
19,89.35,1686.85,4473,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0.10794449496851515,0,0
70,113.65,7714.65,6146,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.10734491097233499,0,0
68,117.2,8035.95,4629,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.10733049064416114,0,0
57,112.95,6465.0,4738,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.10676899207952603,0,1
48,65.65,3094.65,5427,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.10618943938119182,0,0
23,68.75,1689.45,3519,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,0.10611643696285153,0,0
46,45.2,2065.15,3150,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.10551323004924577,0,0
56,95.65,5471.75,6335,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0.10474172246143357,0,0
59,80.1,4693.2,4093,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.10473140567879201,0,0
62,92.3,5731.45,6468,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,0.10363606995206746,0,0
15,45.9,693.45,3572,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0.10357474158211417,0,0
10,20.1,184.4,3509,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.10341288516023572,0,0
1,49.9,49.9,3113,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.10223979625676112,0,1
63,108.5,6991.9,6453,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0.10223532115958972,0,0
21,64.85,1336.8,3302,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0.10215080466528448,0,0
39,80.45,3201.55,2224,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,0.10204998216083944,0,1
5,46.0,221.7,4846,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1013994879913563,0,1
55,96.75,5238.9,5154,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.10118416463980233,0,1
70,104.45,7349.35,5004,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0.10079301429280754,0,0
1,19.45,19.45,5612,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.10019726718490399,0,0
51,78.65,3950.85,5408,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0.09950216758323593,0,0
11,20.6,233.9,4047,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.0992647838289289,0,0
72,110.45,7982.5,6030,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.09861724453191771,0,0
4,61.45,229.55,2131,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.0979599452759854,0,1
18,55.95,1082.8,2035,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.09773062708510798,0,0
